geneNames	transcriptNames	id	fc	pval	qval
.	MSTRG.6892.5	13363	0.869431470028991	0.0225029108924012	0.87545165134104
.	MSTRG.7654.1	14897	0.826438946018503	0.0225858460618611	0.87545165134104
.	MSTRG.11905.1	23619	0.878904254159996	0.0226249508735116	0.87545165134104
.	MSTRG.11562.1	22733	0.791179911432567	0.0226375070881077	0.87545165134104
.	MSTRG.2450.1	4541	4.47584139417266	0.0226708941908689	0.87545165134104
.	MSTRG.1089.1	2021	0.774851807021903	0.0226717198694943	0.87545165134104
.	MSTRG.3503.1	6520	1.59361778513898	0.0229626761299695	0.87545165134104
.	MSTRG.881.1	1592	1.77085302554598	0.0229979241417364	0.87545165134104
.	MSTRG.8082.1	15698	0.811314428902502	0.0231100448128394	0.87545165134104
.	MSTRG.1769.1	3244	0.722407921612379	0.0231831017045028	0.87545165134104
.	MSTRG.7549.10	14676	0.297481591897155	0.0231902435623297	0.87545165134104
.	MSTRG.2680.2	4958	4.83146270507937	0.0232072502804863	0.87545165134104
.	MSTRG.9670.1	18957	0.551708545918116	0.0234314524609835	0.87545165134104
.	MSTRG.8676.7	16903	0.452762043788159	0.0235536905788684	0.87545165134104
.	MSTRG.9636.1	18886	1.59108707339641	0.0235781498398155	0.87545165134104
.	MSTRG.2537.1	4710	0.411190655391972	0.023712447168011	0.87545165134104
.	MSTRG.8923.2	17424	0.699457085893666	0.0237128124740678	0.87545165134104
.	MSTRG.4603.1	8660	0.74070503226082	0.0237171541966517	0.87545165134104
.	MSTRG.982.1	1792	3.03278154309119	0.0237672239735103	0.87545165134104
.	MSTRG.2773.1	5179	0.367337380969148	0.023812446804543	0.87545165134104
.	MSTRG.3935.2	7334	0.157771051007065	0.0238483858315999	0.87545165134104
.	MSTRG.8888.1	17353	0.300599164900964	0.0238714987927715	0.87545165134104
.	MSTRG.7596.1	14782	0.620418778369825	0.0239631128237405	0.87545165134104
.	MSTRG.8004.2	15552	1.86206034779041	0.0239771273901694	0.87545165134104
.	MSTRG.3444.1	6405	1.11459834381199	0.0239888713048984	0.87545165134104
.	MSTRG.3260.1	6077	1.6350878719274	0.0240940728028212	0.87545165134104
.	MSTRG.7663.5	14937	0.559313551380138	0.0241974013465696	0.87545165134104
.	MSTRG.7221.8	13995	0.625274382586074	0.0242331660823822	0.87545165134104
.	MSTRG.10719.1	20992	2.93740389841816	0.0243563482654494	0.87545165134104
.	MSTRG.1146.2	2124	0.480133102981831	0.0244551438301985	0.87545165134104
.	MSTRG.627.2	1110	1.68381044105884	0.0247069237309285	0.87545165134104
.	MSTRG.4208.5	7887	3.8729274739232	0.02476760008936	0.87545165134104
.	MSTRG.6819.1	13198	1.43667569700366	0.0248022158886754	0.87545165134104
.	MSTRG.9060.1	17669	0.339518351192501	0.0249525796985579	0.87545165134104
.	MSTRG.5490.1	10375	0.616266612515495	0.0250208461181802	0.87545165134104
.	MSTRG.11948.1	23693	0.70351709035127	0.025177814690484	0.87545165134104
.	MSTRG.11497.1	22592	0.70021449246543	0.025199863270515	0.87545165134104
.	MSTRG.9628.1	18871	0.802827780912411	0.0252343542126396	0.87545165134104
.	MSTRG.2610.1	4843	0.758805272751999	0.025300373935507	0.87545165134104
.	MSTRG.6710.2	12973	0.348573520615437	0.0253430272181764	0.87545165134104
.	MSTRG.11049.2	21670	1.44266505506899	0.0253677051446444	0.87545165134104
.	MSTRG.4530.1	8516	1.26619825786041	0.0254367713664031	0.87545165134104
.	MSTRG.10775.2	21127	0.250132967671369	0.0254745394522711	0.87545165134104
.	MSTRG.3509.1	6532	1.19811408512236	0.0255331092904362	0.87545165134104
.	MSTRG.1121.2	2079	3.085487996245	0.0255541611485677	0.87545165134104
.	MSTRG.9413.1	18457	1.22266016396084	0.0255761601404548	0.87545165134104
.	MSTRG.6936.1	13447	0.696893707266422	0.0255940619594258	0.87545165134104
.	MSTRG.6262.5	11948	1.55949701177938	0.0256002072691695	0.87545165134104
.	MSTRG.373.1	669	0.304939559614239	0.025632756112883	0.87545165134104
.	MSTRG.1880.4	3484	1.19530542190877	0.0257503952570591	0.87545165134104
.	MSTRG.11229.1	22079	1.08842351893279	0.0257722098355679	0.87545165134104
.	MSTRG.4127.3	7719	0.563495262206553	0.0258058641164625	0.87545165134104
.	MSTRG.11106.6	21843	6.25512558714627	0.0258240824406928	0.87545165134104
.	MSTRG.9574.1	18777	1.13627573854739	0.0258329924689729	0.87545165134104
.	MSTRG.8547.2	16604	0.120956191986341	0.0258552499435507	0.87545165134104
.	MSTRG.1193.1	2208	0.830527739314962	0.0259755647727871	0.87545165134104
.	MSTRG.1785.2	3280	1.78412619768368	0.0259770308611568	0.87545165134104
.	MSTRG.6337.2	12108	3.94032116764893	0.0259999748532849	0.87545165134104
.	MSTRG.6635.1	12708	0.405290286658365	0.0260196578065728	0.87545165134104
.	MSTRG.1732.1	3181	0.601194936704857	0.0260559811578684	0.87545165134104
.	MSTRG.4879.1	9226	1.31525786207408	0.0260610838356488	0.87545165134104
.	MSTRG.7957.1	15463	0.436203711107302	0.0260651574934918	0.87545165134104
.	MSTRG.8284.3	16077	3.13881941474421	0.0261206421708079	0.87545165134104
.	MSTRG.11840.1	23397	0.638963594344996	0.0261973791989558	0.87545165134104
.	MSTRG.8812.12	17129	4.40815136784528	0.0262216601827829	0.87545165134104
.	MSTRG.6657.3	12774	0.379743975206431	0.0263375923700858	0.87545165134104
.	MSTRG.12076.3	23891	2.15091442177976	0.0263459763578928	0.87545165134104
.	MSTRG.8583.24	16693	13.7874375770223	0.0263816407747782	0.87545165134104
.	MSTRG.2811.1	5254	1.26853656113035	0.0264190173602767	0.87545165134104
.	MSTRG.4581.1	8613	0.553715298456046	0.0264429581344816	0.87545165134104
.	MSTRG.12558.7	24740	0.703099894255424	0.0264719489599334	0.87545165134104
.	MSTRG.4820.6	9106	1.39443575478528	0.0265730643691375	0.87545165134104
.	MSTRG.340.1	602	0.686302974166262	0.026575251532161	0.87545165134104
.	MSTRG.9834.1	19248	0.452560292871466	0.0267651603312381	0.87545165134104
.	MSTRG.5069.2	9597	0.478842598385875	0.0268592698411019	0.87545165134104
.	MSTRG.9646.1	18910	1.25353543405278	0.0269382676640058	0.87545165134104
.	MSTRG.3930.2	7327	1.69991401892905	0.0269478836770729	0.87545165134104
.	MSTRG.3961.1	7377	0.44736679277332	0.0270813481651072	0.87545165134104
.	MSTRG.627.10	1116	2.68972016448936	0.0271606186101352	0.87545165134104
.	MSTRG.3483.2	6471	2.27452210214657	0.0271766364464727	0.87545165134104
.	MSTRG.12825.1	25270	1.3390326121006	0.0273193111442539	0.87545165134104
.	MSTRG.10083.1	19740	0.908715298635574	0.0273714669321328	0.87545165134104
.	MSTRG.10860.1	21307	0.286202051037938	0.0274285343942471	0.87545165134104
.	MSTRG.4299.1	8082	1.10596160773017	0.0274394408199023	0.87545165134104
.	MSTRG.7243.5	14028	2.2953807499968	0.0274660000233192	0.87545165134104
.	MSTRG.5982.2	11407	0.793544959412634	0.0277258622622856	0.87545165134104
.	MSTRG.1154.2	2134	0.205745821258902	0.0277898448094628	0.87545165134104
.	MSTRG.10768.1	21112	0.168677064336427	0.0278132696941489	0.87545165134104
.	MSTRG.10242.1	20048	1.41427618329294	0.0278358801583868	0.87545165134104
.	MSTRG.10978.2	21548	1.75963740481334	0.0278393040548812	0.87545165134104
.	MSTRG.10104.1	19777	1.27309288921421	0.0278993302185176	0.87545165134104
.	MSTRG.4481.1	8415	0.353334573633244	0.0279776976921176	0.87545165134104
.	MSTRG.11447.1	22499	1.30223389830578	0.028065992320217	0.87545165134104
.	MSTRG.11481.1	22565	0.455518227879598	0.0281593430614808	0.87545165134104
.	MSTRG.10325.1	20210	1.42818028577783	0.028230087071542	0.87545165134104
.	MSTRG.6007.1	11441	0.55668575754689	0.0282674588074876	0.87545165134104
.	MSTRG.5493.1	10381	0.973978502530777	0.0283112077818153	0.87545165134104
.	MSTRG.3769.3	7017	0.449550474999102	0.0283170200137194	0.87545165134104
.	MSTRG.1946.3	3590	3.20025280633395	0.0283925759161998	0.87545165134104
.	MSTRG.2761.1	5156	1.50096476511832	0.0285091301926994	0.87545165134104
.	MSTRG.7243.14	14039	1.72354941094595	0.0285229608770099	0.87545165134104
.	MSTRG.9171.1	17899	0.565655161421978	0.028535812117182	0.87545165134104
.	MSTRG.2511.1	4661	1.17382418326082	0.0285801875643493	0.87545165134104
.	MSTRG.3936.1	7335	1.45821434549823	0.0286694589498468	0.87545165134104
.	MSTRG.10473.1	20499	0.694200701599802	0.0286737881134116	0.87545165134104
.	MSTRG.189.2	368	1.96098846131852	0.0287372800933309	0.87545165134104
.	MSTRG.4831.3	9130	0.335667798012247	0.02874446998383	0.87545165134104
.	MSTRG.12596.1	24805	1.38285213601168	0.0287548976683724	0.87545165134104
.	MSTRG.5905.5	11261	4.56539323612962	0.0287897298351396	0.87545165134104
.	MSTRG.4081.1	7627	0.527665023955805	0.0288209538561929	0.87545165134104
.	MSTRG.5446.1	10292	0.905183064934179	0.0289193938849274	0.87545165134104
.	MSTRG.11781.3	23285	6.18288578926993	0.0289589806375242	0.87545165134104
.	MSTRG.6837.1	13240	0.598207705996279	0.0291843088795456	0.87545165134104
.	MSTRG.11017.1	21612	0.505974350093361	0.0292610677055336	0.87545165134104
.	MSTRG.9791.1	19180	1.25490294792818	0.02929051221194	0.87545165134104
.	MSTRG.10347.1	20248	0.67862040267018	0.0293533027490185	0.87545165134104
.	MSTRG.6066.2	11571	3.58853390177129	0.0293975083639217	0.87545165134104
.	MSTRG.6507.4	12427	1.43106366143265	0.0294943025933165	0.87545165134104
.	MSTRG.1624.2	2981	2.79172000353167	0.0294995887737999	0.87545165134104
.	MSTRG.1812.8	3352	0.554873958288226	0.0295500542430174	0.87545165134104
.	MSTRG.4063.1	7593	1.17900279994481	0.0297180650805631	0.87545165134104
.	MSTRG.861.3	1549	0.700433311516389	0.0299078689000666	0.87545165134104
.	MSTRG.1499.1	2756	2.85735373042201	0.029965234983323	0.87545165134104
.	MSTRG.12305.1	24279	3.65539712416895	0.0300433726807343	0.87545165134104
.	MSTRG.5666.1	10749	0.765184994675128	0.0301713928662168	0.87545165134104
.	MSTRG.9827.2	19238	0.686724723015393	0.030309702018533	0.87545165134104
.	MSTRG.5133.1	9700	0.868513598319957	0.030334421734902	0.87545165134104
.	MSTRG.8583.4	16671	3.08646497103931	0.0303501632407105	0.87545165134104
.	MSTRG.2676.1	4950	1.58125706395566	0.0303529159082132	0.87545165134104
.	MSTRG.6278.1	11990	1.32221488758431	0.0303567794695976	0.87545165134104
.	MSTRG.10638.1	20822	0.743013541340145	0.0304065631782205	0.87545165134104
.	MSTRG.7640.4	14872	1.47505587880346	0.0307097900195832	0.87545165134104
.	MSTRG.8846.12	17254	6.46207022336722	0.0307214095860907	0.87545165134104
.	MSTRG.9420.1	18470	0.581345715071617	0.0307361055529742	0.87545165134104
.	MSTRG.11176.6	21966	4.89436347645445	0.030822306016799	0.87545165134104
.	MSTRG.11146.5	21917	0.784628553752861	0.0308624538960549	0.87545165134104
.	MSTRG.2063.3	3836	6.75483685022831	0.0308791743263922	0.87545165134104
.	MSTRG.5884.1	11216	0.435864293724984	0.0310027873399861	0.87545165134104
.	MSTRG.2380.1	4407	1.25377537922929	0.0310678281736636	0.87545165134104
.	MSTRG.8832.5	17218	0.172890358934927	0.0311558654959752	0.87545165134104
.	MSTRG.7243.26	14052	1.82667054651096	0.0311659857171838	0.87545165134104
.	MSTRG.121.4	251	2.66290765134395	0.0312063539256557	0.87545165134104
.	MSTRG.10725.1	21002	0.112920193680381	0.0312182853237115	0.87545165134104
.	MSTRG.8193.1	15905	0.444330081479808	0.0312528941000059	0.87545165134104
.	MSTRG.1870.6	3463	32.6853619656831	0.0312732911711213	0.87545165134104
.	MSTRG.1665.1	3059	0.119640602047425	0.0312960383713932	0.87545165134104
.	MSTRG.2960.2	5531	6.18796828062037	0.0313303926323296	0.87545165134104
.	MSTRG.1946.1	3587	0.16637025109442	0.0314186432549768	0.87545165134104
.	MSTRG.1100.2	2036	2.51854319850376	0.0314897534491008	0.87545165134104
.	MSTRG.6273.6	11977	1.27221596715465	0.0315616719197127	0.87545165134104
.	MSTRG.11008.2	21592	0.514672760862223	0.0318379709525605	0.87545165134104
.	MSTRG.4841.1	9153	1.62043435287958	0.0318886683549862	0.87545165134104
.	MSTRG.1366.3	2539	1.46988562427618	0.0320461658854141	0.87545165134104
.	MSTRG.486.3	850	12.6654409996476	0.0320493242100974	0.87545165134104
.	MSTRG.1754.2	3216	0.30233307545811	0.032052742647353	0.87545165134104
.	MSTRG.903.1	1639	1.3603468701543	0.0320899373896022	0.87545165134104
.	MSTRG.2387.1	4416	1.32906782340003	0.0320952419987748	0.87545165134104
.	MSTRG.7661.1	14928	0.815440491796666	0.0321520630986161	0.87545165134104
.	MSTRG.661.2	1199	1.31199869174005	0.032170398397116	0.87545165134104
.	MSTRG.5922.1	11308	1.33793703458735	0.032197229491038	0.87545165134104
.	MSTRG.10765.1	21108	0.0513362800930722	0.0322101398717575	0.87545165134104
.	MSTRG.2487.2	4612	6.87474565139976	0.0322781649088675	0.87545165134104
.	MSTRG.9665.1	18947	1.35230704826524	0.0323922436604257	0.87545165134104
.	MSTRG.10898.1	21390	0.739481531478411	0.0324122865149046	0.87545165134104
.	MSTRG.8004.4	15554	0.467896747651065	0.0324819546951916	0.87545165134104
.	MSTRG.5137.1	9705	1.68194942795016	0.0325235211468802	0.87545165134104
.	MSTRG.12846.7	25343	0.0763503110839079	0.0325538799408298	0.87545165134104
.	MSTRG.1420.1	2636	2.72824472441704	0.0325624556997963	0.87545165134104
.	MSTRG.536.1	929	0.878884261467057	0.0325759866231864	0.87545165134104
.	MSTRG.10229.1	20020	0.470020050075949	0.0327088211109049	0.87545165134104
.	MSTRG.1630.1	2990	1.1083292034021	0.0330033061216337	0.87545165134104
.	MSTRG.11389.3	22392	0.225581920541515	0.0331240706663596	0.87545165134104
.	MSTRG.9744.1	19084	0.789851380860595	0.0331439824873521	0.87545165134104
.	MSTRG.648.1	1174	0.57303091781177	0.0331690629087625	0.87545165134104
.	MSTRG.4797.12	9025	0.165477583089738	0.0332368795413297	0.87545165134104
.	MSTRG.7304.1	14170	1.24242089713934	0.0333097041798949	0.87545165134104
.	MSTRG.12420.2	24498	0.177563695926659	0.033481701584445	0.87545165134104
.	MSTRG.4760.2	8929	2.2363975968277	0.0335339261992084	0.87545165134104
.	MSTRG.4373.10	8216	0.0683302117143308	0.0336159015974852	0.87545165134104
.	MSTRG.5627.1	10674	1.0450288684366	0.0337966972072814	0.87545165134104
.	MSTRG.501.2	876	0.507423579968869	0.033912882270843	0.87545165134104
.	MSTRG.4120.3	7701	3.55095006110117	0.0339748874379004	0.87545165134104
.	MSTRG.4569.1	8591	0.27305908747071	0.0339901409926224	0.87545165134104
.	MSTRG.69.1	165	0.535107844179255	0.0340455926101336	0.87545165134104
.	MSTRG.2596.2	4819	3.92622420669656	0.0340474934974486	0.87545165134104
.	MSTRG.2125.2	3981	3.1995346308407	0.0343983793460934	0.87545165134104
.	MSTRG.8865.1	17306	0.660075605690127	0.0344341622890623	0.87545165134104
.	MSTRG.3193.1	5951	2.19425884156402	0.0345076672177473	0.87545165134104
.	MSTRG.384.1	684	1.7829708164636	0.0345159077674861	0.87545165134104
.	MSTRG.7147.2	13841	0.23310854218138	0.0345710840043036	0.87545165134104
.	MSTRG.12837.1	25300	1.46384756967838	0.034631585507936	0.87545165134104
.	MSTRG.1160.1	2140	3.16745488182791	0.0346624916000797	0.87545165134104
.	MSTRG.3272.1	6097	1.59161087102196	0.0346816962028237	0.87545165134104
.	MSTRG.11746.1	23212	0.583346582046447	0.0348158918509374	0.87545165134104
.	MSTRG.11157.1	21936	0.79373566254011	0.0348162226770072	0.87545165134104
.	MSTRG.6478.2	12350	3.1972371117008	0.0349893452129917	0.87545165134104
.	MSTRG.11439.3	22486	0.767690151517077	0.0350990442322368	0.87545165134104
.	MSTRG.1654.1	3034	1.13817714143625	0.0351140273197497	0.87545165134104
.	MSTRG.2284.1	4250	0.823559820937299	0.0351792803705616	0.87545165134104
.	MSTRG.9492.1	18610	1.57269123491054	0.0352337827911984	0.87545165134104
.	MSTRG.12517.3	24660	2.25658659007407	0.0352680334962636	0.87545165134104
.	MSTRG.1401.1	2602	3.93699459497776	0.0353013256337968	0.87545165134104
.	MSTRG.6883.1	13344	1.6582764041163	0.0353206538301531	0.87545165134104
.	MSTRG.3920.2	7312	1.50540190906273	0.0353651829636047	0.87545165134104
.	MSTRG.821.6	1493	0.47626190084781	0.0353865305356967	0.87545165134104
.	MSTRG.6377.1	12183	0.633566106956076	0.0354026621581922	0.87545165134104
.	MSTRG.9271.2	18111	0.747581565962334	0.0354700230289076	0.87545165134104
.	MSTRG.1631.2	2994	1.40294194196976	0.0355051705353151	0.87545165134104
.	MSTRG.10099.1	19769	1.2665544578062	0.0355415545436897	0.87545165134104
.	MSTRG.6702.14	12877	5.1860625362818	0.0355699943647515	0.87545165134104
.	MSTRG.11415.1	22440	0.527000059676451	0.0355851911286109	0.87545165134104
.	MSTRG.10107.1	19785	0.552730022603945	0.0355985416860543	0.87545165134104
.	MSTRG.11145.2	21912	2.71434257078334	0.0356134255468421	0.87545165134104
.	MSTRG.3864.1	7206	0.475276494855753	0.0357993281816894	0.87545165134104
.	MSTRG.7340.2	14230	0.228342054623527	0.0359720030666048	0.87545165134104
.	MSTRG.10926.3	21446	0.651990270207699	0.0359879280933829	0.87545165134104
.	MSTRG.1875.1	3475	1.67207413881749	0.0359957116000111	0.87545165134104
.	MSTRG.3983.2	7416	1.26655690164665	0.0361032546815749	0.87545165134104
.	MSTRG.5615.1	10651	1.2097936178712	0.0361446110191831	0.87545165134104
.	MSTRG.11176.5	21967	0.332275181489765	0.0361823565947611	0.87545165134104
.	MSTRG.55.1	140	0.788403152882449	0.0362175212316087	0.87545165134104
.	MSTRG.11616.1	22973	0.462861902165739	0.0363418620448911	0.87545165134104
.	MSTRG.411.1	712	0.203649749217236	0.0363682599451312	0.87545165134104
.	MSTRG.11969.1	23731	1.46494153901976	0.0364543045964567	0.87545165134104
.	MSTRG.1363.1	2533	0.617334567421238	0.0365349156245112	0.87545165134104
.	MSTRG.10381.1	20303	0.865520569124889	0.0365878126968995	0.87545165134104
.	MSTRG.3884.1	7238	1.41023246076731	0.0365917280349634	0.87545165134104
.	MSTRG.4835.1	9143	0.845120415879197	0.0366857161881302	0.87545165134104
.	MSTRG.1405.1	2606	1.39793387250213	0.0367137517949926	0.87545165134104
.	MSTRG.5455.8	10313	3.55474949551052	0.0367168027400375	0.87545165134104
.	MSTRG.12354.1	24366	1.2282297463772	0.0368098963197773	0.87545165134104
.	MSTRG.502.2	878	0.894842522996694	0.0371526901561445	0.87545165134104
.	MSTRG.12493.1	24619	2.55142805916967	0.037212695447695	0.87545165134104
.	MSTRG.11609.3	22855	4.2715855304115	0.037238048813045	0.87545165134104
.	MSTRG.3230.1	6025	1.18879234101415	0.0372481346830943	0.87545165134104
.	MSTRG.10668.5	20878	3.541314139563	0.0373207181628191	0.87545165134104
.	MSTRG.4892.1	9247	0.703344288516137	0.0373485786223404	0.87545165134104
.	MSTRG.3202.7	5975	2.6201247566442	0.0373642004271715	0.87545165134104
.	MSTRG.1102.1	2038	1.99453167116583	0.0374565877609334	0.87545165134104
.	MSTRG.12737.1	25084	0.660975759317128	0.0376632290600262	0.87545165134104
.	MSTRG.7050.4	13663	0.250654600145474	0.0377346388169693	0.87545165134104
.	MSTRG.1368.1	2544	2.04667946246619	0.0378066149756926	0.87545165134104
.	MSTRG.1921.1	3550	1.58509433013406	0.0378427020324859	0.87545165134104
.	MSTRG.11048.1	21668	1.27561043826	0.0378496770378144	0.87545165134104
.	MSTRG.3561.2	6615	0.266319436445594	0.0379044696363544	0.87545165134104
.	MSTRG.1198.1	2227	0.147448436987095	0.0379417654182729	0.87545165134104
.	MSTRG.3266.1	6087	1.77589399294375	0.038065833323544	0.87545165134104
.	MSTRG.11609.8	22894	0.426510215372074	0.0381213992340821	0.87545165134104
.	MSTRG.11992.1	23768	0.506061826369304	0.0382018322370603	0.87545165134104
.	MSTRG.5067.1	9594	0.981401289050311	0.0384197817647309	0.87545165134104
.	MSTRG.9758.1	19117	1.5425093341089	0.0384891447916301	0.87545165134104
.	MSTRG.8361.1	16225	1.18658338000597	0.0385659372052649	0.87545165134104
.	MSTRG.4617.1	8687	0.656576568174216	0.0386370007653649	0.87545165134104
.	MSTRG.399.1	700	1.64432355226543	0.038775720277347	0.87545165134104
.	MSTRG.4486.1	8432	1.84658154014515	0.0390257769407565	0.87545165134104
.	MSTRG.8949.1	17470	0.546729486993012	0.039104074820553	0.87545165134104
.	MSTRG.8583.18	16686	2.2925310013995	0.0391184145831149	0.87545165134104
.	MSTRG.10423.1	20391	0.713953703960771	0.0391692603809777	0.87545165134104
.	MSTRG.6693.2	12855	0.641821905500809	0.039178340739971	0.87545165134104
.	MSTRG.2695.2	4997	0.25702386115338	0.03924781218656	0.87545165134104
.	MSTRG.6691.1	12852	0.31997612634661	0.0392576943448253	0.87545165134104
.	MSTRG.3718.1	6917	0.889273466358189	0.0392990789962271	0.87545165134104
.	MSTRG.11054.1	21712	2.08668913445552	0.0393190982632592	0.87545165134104
.	MSTRG.9620.1	18851	0.347769533120373	0.0393830350637738	0.87545165134104
.	MSTRG.12442.8	24537	0.17909137438769	0.0395152245757737	0.87545165134104
.	MSTRG.2591.1	4808	0.825437778742765	0.0395319943168562	0.87545165134104
.	MSTRG.12127.7	23977	0.545974022213698	0.0396336565483459	0.87545165134104
.	MSTRG.10821.1	21219	1.63512683510938	0.039766403747165	0.87545165134104
.	MSTRG.6480.15	12366	0.271999254017723	0.0398045179237569	0.87545165134104
.	MSTRG.761.2	1377	0.778066449008488	0.0398049897859424	0.87545165134104
.	MSTRG.5059.1	9584	1.28395738690287	0.0398213408438077	0.87545165134104
.	MSTRG.5930.1	11326	0.417776330594981	0.0398931032049776	0.87545165134104
.	MSTRG.4375.1	8219	2.69542396261617	0.0399405256636562	0.87545165134104
.	MSTRG.8583.29	16692	18.9637297050916	0.039954708732983	0.87545165134104
.	MSTRG.2671.5	4941	0.521241181454583	0.0399647885463377	0.87545165134104
.	MSTRG.11326.1	22275	0.803874455970175	0.0399797359593134	0.87545165134104
.	MSTRG.2054.1	3815	1.23195903918225	0.040105009219778	0.87545165134104
.	MSTRG.6252.1	11929	1.64990694737868	0.0401936164396146	0.87545165134104
.	MSTRG.919.1	1674	1.9805558160698	0.0402500882503393	0.87545165134104
.	MSTRG.4388.1	8241	3.4514905513669	0.0403297390467399	0.87545165134104
.	MSTRG.7011.3	13582	1.44647589690605	0.0403505737593951	0.87545165134104
.	MSTRG.4810.1	9068	2.05958208902377	0.0405967979598089	0.87545165134104
.	MSTRG.10770.1	21119	1.18680593534617	0.0406452815697174	0.87545165134104
.	MSTRG.4050.1	7559	1.44265558314905	0.0408003793061745	0.87545165134104
.	MSTRG.6494.1	12404	0.825286748254432	0.0408771898559976	0.87545165134104
.	MSTRG.8480.1	16457	1.11743657854384	0.0409243283621228	0.87545165134104
.	MSTRG.10538.4	20631	0.214832510579365	0.0409910172214747	0.87545165134104
.	MSTRG.5690.1	10795	1.30004970688258	0.0410188884761329	0.87545165134104
.	MSTRG.7111.1	13780	1.43751929677429	0.0410595637340797	0.87545165134104
.	MSTRG.604.1	1064	2.67952677331701	0.0410955131195014	0.87545165134104
.	MSTRG.8707.1	16973	0.695443458591432	0.0411621380099704	0.87545165134104
.	MSTRG.7554.2	14696	1.84366999148003	0.0411787525530372	0.87545165134104
.	MSTRG.8596.2	16730	2.43874639169886	0.0411908020936496	0.87545165134104
.	MSTRG.10881.4	21361	1.41261558692784	0.0413323101793616	0.87545165134104
.	MSTRG.353.1	631	2.93035419082263	0.0414782420600166	0.87545165134104
.	MSTRG.6172.3	11783	0.552492375534359	0.0415682932260286	0.87545165134104
.	MSTRG.3551.5	6600	1.72323265667389	0.0416038250617778	0.87545165134104
.	MSTRG.10386.2	20316	1.71385322266212	0.0417752751517101	0.87545165134104
.	MSTRG.6634.3	12707	0.363505883614776	0.0417960364138312	0.87545165134104
.	MSTRG.3853.1	7186	1.38898762855511	0.0418255954171167	0.87545165134104
.	MSTRG.4269.1	8014	1.35829472763096	0.0418859065065923	0.87545165134104
.	MSTRG.9156.1	17868	1.85712328202761	0.0418909461674342	0.87545165134104
.	MSTRG.8101.1	15743	1.39257360312469	0.0419434547692448	0.87545165134104
.	MSTRG.11349.1	22312	0.680067269751999	0.0419641370953566	0.87545165134104
.	MSTRG.6006.1	11440	0.565411387787441	0.0420868468420962	0.87545165134104
.	MSTRG.11528.2	22665	0.206555318771756	0.0423211883768276	0.87545165134104
.	MSTRG.1984.1	3678	1.43121624962984	0.042371804843525	0.87545165134104
.	MSTRG.6590.1	12615	1.33227140855087	0.0426466229798261	0.87545165134104
.	MSTRG.8340.1	16184	0.352600682634288	0.0426472649422543	0.87545165134104
.	MSTRG.7856.2	15285	0.607896126112499	0.042690814082378	0.87545165134104
.	MSTRG.12349.2	24360	3.02493297982562	0.0428238174332123	0.87545165134104
.	MSTRG.12292.1	24256	2.16707379032083	0.0430173606280347	0.87545165134104
.	MSTRG.2325.1	4324	1.25609275096162	0.0430836072264373	0.87545165134104
.	MSTRG.9287.1	18135	0.804684261736218	0.0432204536114951	0.87545165134104
.	MSTRG.12322.1	24307	0.79520591658705	0.0432232190373392	0.87545165134104
.	MSTRG.3562.1	6620	0.0984882818264987	0.0432954198604576	0.87545165134104
.	MSTRG.558.1	972	1.18867439397123	0.0432979858057219	0.87545165134104
.	MSTRG.178.1	349	0.56974999295382	0.0433281479748846	0.87545165134104
.	MSTRG.12390.1	24430	1.76348173200493	0.0433515025387697	0.87545165134104
.	MSTRG.4277.1	8027	2.7567429767304	0.0433940643273119	0.87545165134104
.	MSTRG.599.1	1053	1.9916071121321	0.0434266502617624	0.87545165134104
.	MSTRG.3968.1	7389	1.77145266573052	0.0435569644797407	0.87545165134104
.	MSTRG.3944.1	7349	0.627800459107513	0.0436594198276317	0.87545165134104
.	MSTRG.501.1	875	1.12104849037264	0.0436599469020538	0.87545165134104
.	MSTRG.2814.1	5261	0.416943580360848	0.0436908546842554	0.87545165134104
.	MSTRG.965.3	1773	2.13985581612907	0.0437514502469734	0.87545165134104
.	MSTRG.8816.11	17154	0.0144783960572524	0.0437892130098468	0.87545165134104
.	MSTRG.2938.2	5496	4.43118502681073	0.0439424391513965	0.87545165134104
.	MSTRG.12621.1	24844	0.685140824059341	0.0439528575072126	0.87545165134104
.	MSTRG.8787.1	17079	0.312148998031506	0.0439842143604088	0.87545165134104
.	MSTRG.9612.1	18840	1.27929966505053	0.0440676254628414	0.87545165134104
.	MSTRG.8536.1	16585	0.511279364460908	0.0441393727534343	0.87545165134104
.	MSTRG.9128.1	17815	3.37702679395803	0.0441492155748736	0.87545165134104
.	MSTRG.11133.1	21895	1.10102906472058	0.0442621450259237	0.87545165134104
.	MSTRG.4602.1	8659	0.606680913967033	0.0443761684053227	0.87545165134104
.	MSTRG.4909.5	9289	2.34110125000147	0.0444132204141079	0.87545165134104
.	MSTRG.12092.1	23921	1.1596771133874	0.044508703745089	0.87545165134104
.	MSTRG.1078.4	2001	2.38549615350348	0.0445220886678351	0.87545165134104
.	MSTRG.2986.1	5585	0.234802434710696	0.0446248664216062	0.87545165134104
.	MSTRG.10306.1	20171	3.02665715230565	0.0446484007177018	0.87545165134104
.	MSTRG.2958.1	5528	0.850557289278893	0.0446678528489549	0.87545165134104
.	MSTRG.3594.1	6680	0.600095621878076	0.0446741269053398	0.87545165134104
